시도,시구군,본부,사업소,충전소ID,충전소명,주소,충전기ID,충전기명,용도,충전기용량,충전방식,충전기구분,충전량,충전시간,충전분,충전종료일자,충전시작시각,충전종료시각
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10427,완속01,아파트용,7,AC완속(5핀),완속,60.69,14,41,20231001,2023.9.30 14:28,2023.10.1 5:09
강원도,강릉시,강원,강릉,3901,그린내하우스,강원도 강릉시 월대산로 85-11,9852,완속01,아파트용,7,AC완속(5핀),완속,28.4,12,24,20231001,2023.9.30 18:09,2023.10.1 6:33
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9055,완속04,아파트용,7,AC완속(5핀),완속,52.91,8,16,20231001,2023.9.30 19:04,2023.10.1 3:21
강원도,강릉시,강원,강릉,3900,기산그린타운연립,강원도 강릉시 범일로 528,9851,완속01,아파트용,7,AC완속(5핀),완속,36.97,7,14,20231001,2023.9.30 19:26,2023.10.1 2:40
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9049,완속03,아파트용,7,AC완속(5핀),완속,26.99,4,12,20231001,2023.9.30 20:10,2023.10.1 0:22
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9057,완속06,아파트용,7,AC완속(5핀),완속,35.78,6,22,20231001,2023.9.30 20:26,2023.10.1 2:48
강원도,강릉시,강원,강릉,1050,교동e-편한세상 아파트,강원도 강릉시 종합운동장길 92,3213,완속01,아파트용,7,AC완속(5핀),완속,31.46,4,44,20231001,2023.9.30 20:55,2023.10.1 1:40
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9822,완속05,아파트용,7,AC완속(5핀),완속,33.32,8,33,20231001,2023.9.30 21:00,2023.10.1 5:34
강원도,강릉시,강원,강릉,2909,홍제힐스테이트,강원도 강릉시 토성로 39,7715,급속01,아파트용,50,DC차데모,급속,41.17,1,0,20231001,2023.9.30 23:03,2023.10.1 0:04
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10428,완속02,아파트용,7,AC완속(5핀),완속,37.3,18,14,20231001,2023.9.30 23:53,2023.10.1 18:08
강원도,강릉시,강원,강릉,1050,교동e-편한세상 아파트,강원도 강릉시 종합운동장길 92,3212,급속01,아파트용,50,DC차데모,급속,35.74,0,51,20231001,2023.10.1 0:07,2023.10.1 0:58
강원도,강릉시,강원,강릉,2439,교2동주민센터,"강원도 강릉시 율곡로 2974 (교동, 교2동주민센터)",6677,급속01,공용,50,DC차데모,급속,29.25,1,0,20231001,2023.10.1 1:32,2023.10.1 2:32
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모,급속,28.97,0,42,20231001,2023.10.1 1:42,2023.10.1 2:24
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9054,완속03,아파트용,7,AC완속(5핀),완속,14.77,3,14,20231001,2023.10.1 1:48,2023.10.1 5:02
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6671,급속03,공용,50,DC차데모,급속,28.31,1,0,20231001,2023.10.1 3:00,2023.10.1 4:00
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6671,급속03,공용,50,DC차데모,급속,18.76,0,26,20231001,2023.10.1 4:02,2023.10.1 4:29
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11342,급속01,공용,100,DC콤보,급속,24.75,0,16,20231001,2023.10.1 5:29,2023.10.1 5:46
강원도,강릉시,강원,강릉,4286,감자연구소,"강원도 강릉시 사천면 중앙서로 216 (노동리, 강릉시해안농업시험장)",10454,급속01,공용,50,AC완속(5핀),급속,27.75,0,46,20231001,2023.10.1 7:33,2023.10.1 8:19
강원도,강릉시,강원,강릉,2099,강남동주민센터,강원도 강릉시 남부로 232,5948,급속01,공용,50,DC차데모,급속,32.33,1,0,20231001,2023.10.1 7:36,2023.10.1 8:36
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11343,급속02,공용,100,AC완속(5핀),급속,18.86,1,20,20231001,2023.10.1 7:45,2023.10.1 9:05
강원도,강릉시,강원,동해,2112,옥계면사무소,강원도 강릉시 옥계면 현내시장길 30,5963,급속01,공용,50,DC차데모,급속,21.32,0,59,20231001,2023.10.1 7:47,2023.10.1 8:46
강원도,강릉시,강원,강릉,2909,홍제힐스테이트,강원도 강릉시 토성로 39,7715,급속01,아파트용,50,DC차데모,급속,3.5,0,7,20231001,2023.10.1 8:02,2023.10.1 8:09
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12244,급속01,공용,100,DC콤보,급속,45.96,1,12,20231001,2023.10.1 8:08,2023.10.1 9:21
강원도,강릉시,강원,강릉,2103,성덕동주민센터,강원도 강릉시 성덕포남로 115 (입암동),5952,급속01,공용,50,DC차데모,급속,20.86,1,0,20231001,2023.10.1 8:14,2023.10.1 9:14
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12203,급속01,공용,100,AC완속(5핀),급속,31.02,0,27,20231001,2023.10.1 8:20,2023.10.1 8:47
강원도,강릉시,강원,강릉,2107,해람중학교옆 공영주차장,강원도 강릉시 명주로35번길 5 (용강동),5958,급속01,공용,50,DC차데모,급속,27.05,0,44,20231001,2023.10.1 8:28,2023.10.1 9:13
강원도,강릉시,강원,강릉,2439,교2동주민센터,"강원도 강릉시 율곡로 2974 (교동, 교2동주민센터)",6677,급속01,공용,50,DC차데모,급속,13.78,0,42,20231001,2023.10.1 8:31,2023.10.1 9:14
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9822,완속05,아파트용,7,AC완속(5핀),완속,13.99,2,2,20231001,2023.10.1 8:40,2023.10.1 10:42
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10427,완속01,아파트용,7,AC완속(5핀),완속,26.86,4,33,20231001,2023.10.1 8:41,2023.10.1 13:15
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모,급속,30.74,1,0,20231001,2023.10.1 8:58,2023.10.1 9:58
강원도,강릉시,강원,동해,2112,옥계면사무소,강원도 강릉시 옥계면 현내시장길 30,5963,급속01,공용,50,DC차데모,급속,3.41,0,14,20231001,2023.10.1 8:59,2023.10.1 9:13
강원도,강릉시,강원,강릉,2394,서희스타힐스리버파크,"강원도 강릉시 회산로 344 (회산동, 서희스타힐스 리버파크 아파트)",6557,급속01,아파트용,50,DC차데모,급속,44.83,1,0,20231001,2023.10.1 9:00,2023.10.1 10:00
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9049,완속03,아파트용,7,AC완속(5핀),완속,26.23,4,16,20231001,2023.10.1 9:01,2023.10.1 13:17
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모,급속,33.14,0,46,20231001,2023.10.1 9:03,2023.10.1 9:50
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12245,급속02,공용,100,AC완속(5핀),급속,14.15,0,51,20231001,2023.10.1 9:04,2023.10.1 9:56
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9058,완속07,아파트용,7,AC완속(5핀),완속,18.06,3,0,20231001,2023.10.1 9:22,2023.10.1 12:23
강원도,강릉시,강원,강릉,2103,성덕동주민센터,강원도 강릉시 성덕포남로 115 (입암동),5952,급속01,공용,50,DC차데모,급속,35.62,1,0,20231001,2023.10.1 9:38,2023.10.1 10:39
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모,급속,35.83,1,0,20231001,2023.10.1 9:51,2023.10.1 10:51
강원도,강릉시,강원,강릉,2099,강남동주민센터,강원도 강릉시 남부로 232,5948,급속01,공용,50,DC차데모,급속,21.14,0,30,20231001,2023.10.1 9:54,2023.10.1 10:24
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12245,급속02,공용,100,AC완속(5핀),급속,0.04,0,0,20231001,2023.10.1 10:01,2023.10.1 10:02
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6671,급속03,공용,50,DC차데모,급속,0.04,0,0,20231001,2023.10.1 10:01,2023.10.1 10:01
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6670,급속02,공용,50,DC차데모,급속,49.64,1,0,20231001,2023.10.1 10:04,2023.10.1 11:05
강원도,강릉시,강원,강릉,2108,홈플러스 강릉점,강원도 강릉시 경강로 2120,5959,급속01,공용,50,DC차데모,급속,38.94,0,57,20231001,2023.10.1 10:10,2023.10.1 11:07
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6671,급속03,공용,50,DC차데모,급속,30.29,0,46,20231001,2023.10.1 10:24,2023.10.1 11:11
강원도,강릉시,강원,강릉,2775,강릉회산LH천년나무2단지,강원도 강릉시 강변로 58,7335,급속01,아파트용,50,DC차데모,급속,3.79,0,10,20231001,2023.10.1 10:32,2023.10.1 10:42
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12205,급속03,공용,100,AC완속(5핀),급속,18.57,0,12,20231001,2023.10.1 10:44,2023.10.1 10:56
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11343,급속02,공용,100,AC완속(5핀),급속,44.7,0,47,20231001,2023.10.1 10:56,2023.10.1 11:44
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9053,완속02,아파트용,7,AC완속(5핀),완속,27.27,4,0,20231001,2023.10.1 11:03,2023.10.1 15:03
강원도,강릉시,강원,강릉,2394,서희스타힐스리버파크,"강원도 강릉시 회산로 344 (회산동, 서희스타힐스 리버파크 아파트)",6557,급속01,아파트용,50,DC차데모,급속,49.41,1,0,20231001,2023.10.1 11:04,2023.10.1 12:04
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,2630,급속01,아파트용,50,DC콤보,급속,66.69,1,35,20231001,2023.10.1 11:08,2023.10.1 12:43
강원도,강릉시,강원,강릉,42,강릉특별지사,강원도 강릉시 강릉대로 563 (포남동),77,급속01,업무용,50,AC3상,급속,50,1,19,20231001,2023.10.1 11:16,2023.10.1 12:36
강원도,강릉시,강원,강릉,2108,홈플러스 강릉점,강원도 강릉시 경강로 2120,5959,급속01,공용,50,DC차데모,급속,33.85,1,0,20231001,2023.10.1 11:42,2023.10.1 12:42
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6670,급속02,공용,50,DC차데모,급속,37.01,0,45,20231001,2023.10.1 11:56,2023.10.1 12:42
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12205,급속03,공용,100,AC완속(5핀),급속,24.56,0,17,20231001,2023.10.1 12:10,2023.10.1 12:27
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12244,급속01,공용,100,DC콤보,급속,13.02,0,51,20231001,2023.10.1 12:17,2023.10.1 13:09
강원도,강릉시,강원,강릉,3383,보헤미안박이추 커피공장,강원도 강릉시 사천면 해안로 1107 (사천진리),8672,급속01,공용,50,DC차데모,급속,5.46,0,23,20231001,2023.10.1 12:22,2023.10.1 12:46
강원도,강릉시,강원,동해,2112,옥계면사무소,강원도 강릉시 옥계면 현내시장길 30,5963,급속01,공용,50,DC차데모,급속,21.6,1,0,20231001,2023.10.1 12:22,2023.10.1 13:22
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11343,급속02,공용,100,AC완속(5핀),급속,27.51,0,21,20231001,2023.10.1 12:22,2023.10.1 12:43
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모,급속,31.13,1,0,20231001,2023.10.1 12:27,2023.10.1 13:28
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모,급속,0.71,0,1,20231001,2023.10.1 12:28,2023.10.1 12:30
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9048,완속02,아파트용,7,AC완속(5핀),완속,11.93,3,35,20231001,2023.10.1 12:36,2023.10.1 16:11
강원도,강릉시,강원,강릉,2439,교2동주민센터,"강원도 강릉시 율곡로 2974 (교동, 교2동주민센터)",6677,급속01,공용,50,DC차데모,급속,29.4,1,0,20231001,2023.10.1 12:49,2023.10.1 13:50
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6669,급속01,공용,50,DC콤보,급속,40.82,1,0,20231001,2023.10.1 12:57,2023.10.1 13:57
강원도,강릉시,강원,강릉,3636,포남2주공아파트,강원도 강릉시 산양큰길 37 (포남동2주공아파트),9045,완속01,아파트용,7,AC완속(5핀),완속,42.98,6,17,20231001,2023.10.1 13:08,2023.10.1 19:25
강원도,강릉시,강원,강릉,2438,주문진해수욕장,강원도 강릉시 주문진읍 주문북로 210 (향호리),6676,급속01,공용,50,DC차데모,급속,40.63,0,59,20231001,2023.10.1 13:12,2023.10.1 14:11
강원도,강릉시,강원,강릉,3716,강원도교육연수원,"강원도 강릉시 강릉대로587번길 42 (초당동, 강원도교육연수원)",9437,급속01,공용,50,DC차데모,급속,15.24,0,24,20231001,2023.10.1 13:15,2023.10.1 13:40
강원도,강릉시,강원,강릉,4605,강원도립대학,"강원도 강릉시 주문진읍 연주로 270 (교항리, 강원도립대학)",10853,급속01,공용,50,DC콤보,급속,26.75,0,35,20231001,2023.10.1 13:18,2023.10.1 13:54
강원도,강릉시,강원,강릉,2108,홈플러스 강릉점,강원도 강릉시 경강로 2120,5959,급속01,공용,50,DC차데모,급속,0.15,0,0,20231001,2023.10.1 13:25,2023.10.1 13:25
강원도,강릉시,강원,강릉,2108,홈플러스 강릉점,강원도 강릉시 경강로 2120,5959,급속01,공용,50,DC차데모,급속,49.2,1,0,20231001,2023.10.1 13:27,2023.10.1 14:27
강원도,강릉시,강원,강릉,2104,송정동주민센터,강원도 강릉시 송정동 161-2,5953,급속01,공용,50,DC차데모,급속,7.63,1,0,20231001,2023.10.1 13:31,2023.10.1 14:31
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12245,급속02,공용,100,AC완속(5핀),급속,19.54,0,41,20231001,2023.10.1 13:33,2023.10.1 14:14
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모,급속,36.97,1,0,20231001,2023.10.1 13:48,2023.10.1 14:49
강원도,강릉시,강원,강릉,2439,교2동주민센터,"강원도 강릉시 율곡로 2974 (교동, 교2동주민센터)",6677,급속01,공용,50,DC차데모,급속,10.08,1,0,20231001,2023.10.1 13:56,2023.10.1 14:57
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11342,급속01,공용,100,DC콤보,급속,27.34,0,40,20231001,2023.10.1 13:58,2023.10.1 14:38
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6670,급속02,공용,50,DC차데모,급속,21.68,0,26,20231001,2023.10.1 14:06,2023.10.1 14:33
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12205,급속03,공용,100,AC완속(5핀),급속,52.73,0,46,20231001,2023.10.1 14:34,2023.10.1 15:21
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12203,급속01,공용,100,AC완속(5핀),급속,21,0,31,20231001,2023.10.1 14:39,2023.10.1 15:11
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9822,완속05,아파트용,7,AC완속(5핀),완속,32.96,5,6,20231001,2023.10.1 14:43,2023.10.1 19:50
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6670,급속02,공용,50,DC차데모,급속,0.27,0,0,20231001,2023.10.1 14:45,2023.10.1 14:46
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6671,급속03,공용,50,DC차데모,급속,35.4,0,50,20231001,2023.10.1 14:46,2023.10.1 15:37
강원도,강릉시,강원,강릉,2438,주문진해수욕장,강원도 강릉시 주문진읍 주문북로 210 (향호리),6676,급속01,공용,50,DC차데모,급속,15.44,0,22,20231001,2023.10.1 14:55,2023.10.1 15:18
강원도,강릉시,강원,강릉,2103,성덕동주민센터,강원도 강릉시 성덕포남로 115 (입암동),5952,급속01,공용,50,DC차데모,급속,14,0,43,20231001,2023.10.1 15:01,2023.10.1 15:45
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모,급속,30.16,1,0,20231001,2023.10.1 15:02,2023.10.1 16:02
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11343,급속02,공용,100,AC완속(5핀),급속,19.29,0,39,20231001,2023.10.1 15:04,2023.10.1 15:43
강원도,강릉시,강원,강릉,3383,보헤미안박이추 커피공장,강원도 강릉시 사천면 해안로 1107 (사천진리),8672,급속01,공용,50,DC차데모,급속,22.99,1,33,20231001,2023.10.1 15:13,2023.10.1 16:46
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12245,급속02,공용,100,AC완속(5핀),급속,25.02,0,26,20231001,2023.10.1 15:16,2023.10.1 15:42
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11342,급속01,공용,100,DC콤보,급속,12.38,0,11,20231001,2023.10.1 15:17,2023.10.1 15:29
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12205,급속03,공용,100,AC완속(5핀),급속,0.65,0,0,20231001,2023.10.1 15:22,2023.10.1 15:23
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모,급속,24.18,1,0,20231001,2023.10.1 15:22,2023.10.1 16:22
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12244,급속01,공용,100,DC콤보,급속,32.44,0,34,20231001,2023.10.1 15:28,2023.10.1 16:03
강원도,강릉시,강원,강릉,2099,강남동주민센터,강원도 강릉시 남부로 232,5948,급속01,공용,50,DC차데모,급속,20.98,1,0,20231001,2023.10.1 15:33,2023.10.1 16:33
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6670,급속02,공용,50,DC차데모,급속,10.48,0,13,20231001,2023.10.1 15:41,2023.10.1 15:54
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11342,급속01,공용,100,DC콤보,급속,44.42,0,45,20231001,2023.10.1 15:43,2023.10.1 16:28
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10427,완속01,아파트용,7,AC완속(5핀),완속,8.91,1,17,20231001,2023.10.1 15:50,2023.10.1 17:07
강원도,강릉시,강원,강릉,2392,강릉 교동2차현대아파트,"강원도 강릉시 교동광장로 138-13 (교동, 교동 2차 현대아파트)",6554,급속01,아파트용,50,DC차데모,급속,44.86,0,54,20231001,2023.10.1 15:52,2023.10.1 16:47
강원도,강릉시,강원,강릉,2104,송정동주민센터,강원도 강릉시 송정동 161-2,5953,급속01,공용,50,DC차데모,급속,21.77,0,30,20231001,2023.10.1 15:54,2023.10.1 16:25
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9820,완속03,아파트용,7,AC완속(5핀),완속,39.12,6,2,20231001,2023.10.1 15:58,2023.10.1 22:00
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모,급속,14.82,0,34,20231001,2023.10.1 16:26,2023.10.1 17:00
강원도,강릉시,강원,강릉,1050,교동e-편한세상 아파트,강원도 강릉시 종합운동장길 92,3213,완속01,아파트용,7,AC완속(5핀),완속,11.9,1,43,20231001,2023.10.1 16:31,2023.10.1 18:15
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모,급속,30.84,0,42,20231001,2023.10.1 16:42,2023.10.1 17:24
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5955,급속02,공용,50,DC차데모,급속,27.74,0,40,20231001,2023.10.1 16:51,2023.10.1 17:31
강원도,강릉시,강원,강릉,1050,교동e-편한세상 아파트,강원도 강릉시 종합운동장길 92,3212,급속01,아파트용,50,DC차데모,급속,34.95,1,5,20231001,2023.10.1 16:58,2023.10.1 18:03
강원도,강릉시,강원,강릉,2099,강남동주민센터,강원도 강릉시 남부로 232,5948,급속01,공용,50,DC차데모,급속,23.42,0,46,20231001,2023.10.1 16:58,2023.10.1 17:45
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10429,완속03,아파트용,7,AC완속(5핀),완속,67.37,16,15,20231002,2023.10.1 17:08,2023.10.2 9:23
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6671,급속03,공용,50,DC차데모,급속,26.28,0,46,20231001,2023.10.1 17:11,2023.10.1 17:58
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모,급속,4.46,0,7,20231001,2023.10.1 17:13,2023.10.1 17:21
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9053,완속02,아파트용,7,AC완속(5핀),완속,20.23,3,25,20231001,2023.10.1 17:14,2023.10.1 20:39
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모,급속,6.18,0,8,20231001,2023.10.1 17:26,2023.10.1 17:35
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12203,급속01,공용,100,AC완속(5핀),급속,26.11,0,21,20231001,2023.10.1 17:38,2023.10.1 17:59
강원도,강릉시,강원,강릉,2393,삼우골든아파트,"강원도 강릉시 용지각길20번길 8 (포남동, 삼우골든맨션아파트)",6556,완속01,아파트용,7,AC완속(5핀),완속,12.65,3,3,20231001,2023.10.1 17:43,2023.10.1 20:47
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모,급속,33.02,1,0,20231001,2023.10.1 17:43,2023.10.1 18:43
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9823,완속06,아파트용,7,AC완속(5핀),완속,17.95,3,13,20231001,2023.10.1 17:53,2023.10.1 21:07
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11342,급속01,공용,100,DC콤보,급속,70.55,0,56,20231001,2023.10.1 17:54,2023.10.1 18:51
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12205,급속03,공용,100,AC완속(5핀),급속,17.72,0,16,20231001,2023.10.1 17:58,2023.10.1 18:15
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10428,완속02,아파트용,7,AC완속(5핀),완속,5.02,2,15,20231001,2023.10.1 18:15,2023.10.1 20:30
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6669,급속01,공용,50,DC콤보,급속,34.01,0,41,20231001,2023.10.1 18:17,2023.10.1 18:59
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모,급속,10.06,0,21,20231001,2023.10.1 18:22,2023.10.1 18:43
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5955,급속02,공용,50,DC차데모,급속,10.11,0,17,20231001,2023.10.1 18:24,2023.10.1 18:42
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9050,완속04,아파트용,7,AC완속(5핀),완속,33.62,5,6,20231001,2023.10.1 18:27,2023.10.1 23:33
강원도,강릉시,강원,동해,2112,옥계면사무소,강원도 강릉시 옥계면 현내시장길 30,5963,급속01,공용,50,DC차데모,급속,21.62,0,58,20231001,2023.10.1 18:35,2023.10.1 19:34
강원도,강릉시,강원,강릉,2108,홈플러스 강릉점,강원도 강릉시 경강로 2120,5959,급속01,공용,50,DC차데모,급속,46.37,1,0,20231001,2023.10.1 18:36,2023.10.1 19:36
강원도,강릉시,강원,강릉,1452,청송 아파트,"강원도 강릉시 하평2길 6 (포남동, 청송아파트 상가)",4329,급속01,아파트용,50,DC차데모,급속,3.98,0,38,20231001,2023.10.1 18:45,2023.10.1 19:23
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모,급속,6.92,0,10,20231001,2023.10.1 18:48,2023.10.1 18:59
강원도,강릉시,강원,강릉,2099,강남동주민센터,강원도 강릉시 남부로 232,5948,급속01,공용,50,DC차데모,급속,4.04,0,9,20231001,2023.10.1 18:49,2023.10.1 18:58
